seq_name,source,feature,start,end,score,strand,frame,attribute,attribute_geneID,attribute_transcriptID,attribute_exon_info,attribute_exon_info
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,stop_codon,766441,766443,.,-,0,"gene_id ""MAPT""; transcript_id ""NM_001123067.4""; exon_number ""11""; exon_id ""NM_001123067.4.11""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001123067.4"""," exon_number ""11"""," exon_id ""NM_001123067.4.11""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,transcript,762280,895658,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_001203251.2"";  gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001203251.2""","  gene_name ""MAPT""",
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,762280,766656,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_001203251.2""; exon_number ""10""; exon_id ""NM_001203251.2.10""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001203251.2"""," exon_number ""10"""," exon_id ""NM_001203251.2.10""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,3UTR,762280,766440,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_001203251.2""; exon_number ""10""; exon_id ""NM_001203251.2.10""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001203251.2"""," exon_number ""10"""," exon_id ""NM_001203251.2.10""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,766444,766656,.,-,0,"gene_id ""MAPT""; transcript_id ""NM_001203251.2""; exon_number ""10""; exon_id ""NM_001203251.2.10""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001203251.2"""," exon_number ""10"""," exon_id ""NM_001203251.2.10""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,771877,771989,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_001203251.2""; exon_number ""9""; exon_id ""NM_001203251.2.9""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001203251.2"""," exon_number ""9"""," exon_id ""NM_001203251.2.9""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,771877,771989,.,-,2,"gene_id ""MAPT""; transcript_id ""NM_001203251.2""; exon_number ""9""; exon_id ""NM_001203251.2.9""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001203251.2"""," exon_number ""9"""," exon_id ""NM_001203251.2.9""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,776304,776385,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_001203251.2""; exon_number ""8""; exon_id ""NM_001203251.2.8""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001203251.2"""," exon_number ""8"""," exon_id ""NM_001203251.2.8""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,776304,776385,.,-,0,"gene_id ""MAPT""; transcript_id ""NM_001203251.2""; exon_number ""8""; exon_id ""NM_001203251.2.8""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001203251.2"""," exon_number ""8"""," exon_id ""NM_001203251.2.8""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,793719,793984,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_001203251.2""; exon_number ""7""; exon_id ""NM_001203251.2.7""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001203251.2"""," exon_number ""7"""," exon_id ""NM_001203251.2.7""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,793719,793984,.,-,2,"gene_id ""MAPT""; transcript_id ""NM_001203251.2""; exon_number ""7""; exon_id ""NM_001203251.2.7""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001203251.2"""," exon_number ""7"""," exon_id ""NM_001203251.2.7""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,798796,798922,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_001203251.2""; exon_number ""6""; exon_id ""NM_001203251.2.6""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001203251.2"""," exon_number ""6"""," exon_id ""NM_001203251.2.6""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,798796,798922,.,-,0,"gene_id ""MAPT""; transcript_id ""NM_001203251.2""; exon_number ""6""; exon_id ""NM_001203251.2.6""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001203251.2"""," exon_number ""6"""," exon_id ""NM_001203251.2.6""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,803317,803372,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_001203251.2""; exon_number ""5""; exon_id ""NM_001203251.2.5""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001203251.2"""," exon_number ""5"""," exon_id ""NM_001203251.2.5""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,803317,803372,.,-,2,"gene_id ""MAPT""; transcript_id ""NM_001203251.2""; exon_number ""5""; exon_id ""NM_001203251.2.5""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001203251.2"""," exon_number ""5"""," exon_id ""NM_001203251.2.5""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,812002,812067,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_001203251.2""; exon_number ""4""; exon_id ""NM_001203251.2.4""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001203251.2"""," exon_number ""4"""," exon_id ""NM_001203251.2.4""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,812002,812067,.,-,2,"gene_id ""MAPT""; transcript_id ""NM_001203251.2""; exon_number ""4""; exon_id ""NM_001203251.2.4""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001203251.2"""," exon_number ""4"""," exon_id ""NM_001203251.2.4""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,818499,818585,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_001203251.2""; exon_number ""3""; exon_id ""NM_001203251.2.3""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001203251.2"""," exon_number ""3"""," exon_id ""NM_001203251.2.3""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,818499,818585,.,-,2,"gene_id ""MAPT""; transcript_id ""NM_001203251.2""; exon_number ""3""; exon_id ""NM_001203251.2.3""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001203251.2"""," exon_number ""3"""," exon_id ""NM_001203251.2.3""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,827863,828012,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_001203251.2""; exon_number ""2""; exon_id ""NM_001203251.2.2""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001203251.2"""," exon_number ""2"""," exon_id ""NM_001203251.2.2""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,827863,827995,.,-,0,"gene_id ""MAPT""; transcript_id ""NM_001203251.2""; exon_number ""2""; exon_id ""NM_001203251.2.2""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001203251.2"""," exon_number ""2"""," exon_id ""NM_001203251.2.2""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,5UTR,827996,828012,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_001203251.2""; exon_number ""2""; exon_id ""NM_001203251.2.2""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001203251.2"""," exon_number ""2"""," exon_id ""NM_001203251.2.2""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,895527,895658,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_001203251.2""; exon_number ""1""; exon_id ""NM_001203251.2.1""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001203251.2"""," exon_number ""1"""," exon_id ""NM_001203251.2.1""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,5UTR,895527,895658,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_001203251.2""; exon_number ""1""; exon_id ""NM_001203251.2.1""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001203251.2"""," exon_number ""1"""," exon_id ""NM_001203251.2.1""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,start_codon,827993,827995,.,-,0,"gene_id ""MAPT""; transcript_id ""NM_001203251.2""; exon_number ""2""; exon_id ""NM_001203251.2.2""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001203251.2"""," exon_number ""2"""," exon_id ""NM_001203251.2.2""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,stop_codon,766441,766443,.,-,0,"gene_id ""MAPT""; transcript_id ""NM_001203251.2""; exon_number ""10""; exon_id ""NM_001203251.2.10""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001203251.2"""," exon_number ""10"""," exon_id ""NM_001203251.2.10""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,transcript,762280,895658,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_001377267.1"";  gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001377267.1""","  gene_name ""MAPT""",
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,762280,765491,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_001377267.1""; exon_number ""9""; exon_id ""NM_001377267.1.9""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001377267.1"""," exon_number ""9"""," exon_id ""NM_001377267.1.9""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,3UTR,762280,765419,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_001377267.1""; exon_number ""9""; exon_id ""NM_001377267.1.9""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001377267.1"""," exon_number ""9"""," exon_id ""NM_001377267.1.9""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,765423,765491,.,-,0,"gene_id ""MAPT""; transcript_id ""NM_001377267.1""; exon_number ""9""; exon_id ""NM_001377267.1.9""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001377267.1"""," exon_number ""9"""," exon_id ""NM_001377267.1.9""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,776350,776385,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_001377267.1""; exon_number ""8""; exon_id ""NM_001377267.1.8""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001377267.1"""," exon_number ""8"""," exon_id ""NM_001377267.1.8""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,776350,776385,.,-,0,"gene_id ""MAPT""; transcript_id ""NM_001377267.1""; exon_number ""8""; exon_id ""NM_001377267.1.8""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001377267.1"""," exon_number ""8"""," exon_id ""NM_001377267.1.8""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,793719,793984,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_001377267.1""; exon_number ""7""; exon_id ""NM_001377267.1.7""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001377267.1"""," exon_number ""7"""," exon_id ""NM_001377267.1.7""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,793719,793984,.,-,2,"gene_id ""MAPT""; transcript_id ""NM_001377267.1""; exon_number ""7""; exon_id ""NM_001377267.1.7""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001377267.1"""," exon_number ""7"""," exon_id ""NM_001377267.1.7""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,798796,798922,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_001377267.1""; exon_number ""6""; exon_id ""NM_001377267.1.6""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001377267.1"""," exon_number ""6"""," exon_id ""NM_001377267.1.6""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,798796,798922,.,-,0,"gene_id ""MAPT""; transcript_id ""NM_001377267.1""; exon_number ""6""; exon_id ""NM_001377267.1.6""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001377267.1"""," exon_number ""6"""," exon_id ""NM_001377267.1.6""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,803317,803372,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_001377267.1""; exon_number ""5""; exon_id ""NM_001377267.1.5""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001377267.1"""," exon_number ""5"""," exon_id ""NM_001377267.1.5""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,803317,803372,.,-,2,"gene_id ""MAPT""; transcript_id ""NM_001377267.1""; exon_number ""5""; exon_id ""NM_001377267.1.5""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001377267.1"""," exon_number ""5"""," exon_id ""NM_001377267.1.5""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,812002,812067,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_001377267.1""; exon_number ""4""; exon_id ""NM_001377267.1.4""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001377267.1"""," exon_number ""4"""," exon_id ""NM_001377267.1.4""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,812002,812067,.,-,2,"gene_id ""MAPT""; transcript_id ""NM_001377267.1""; exon_number ""4""; exon_id ""NM_001377267.1.4""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001377267.1"""," exon_number ""4"""," exon_id ""NM_001377267.1.4""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,818499,818585,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_001377267.1""; exon_number ""3""; exon_id ""NM_001377267.1.3""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001377267.1"""," exon_number ""3"""," exon_id ""NM_001377267.1.3""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,818499,818585,.,-,2,"gene_id ""MAPT""; transcript_id ""NM_001377267.1""; exon_number ""3""; exon_id ""NM_001377267.1.3""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001377267.1"""," exon_number ""3"""," exon_id ""NM_001377267.1.3""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,827863,828012,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_001377267.1""; exon_number ""2""; exon_id ""NM_001377267.1.2""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001377267.1"""," exon_number ""2"""," exon_id ""NM_001377267.1.2""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,827863,827995,.,-,0,"gene_id ""MAPT""; transcript_id ""NM_001377267.1""; exon_number ""2""; exon_id ""NM_001377267.1.2""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001377267.1"""," exon_number ""2"""," exon_id ""NM_001377267.1.2""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,5UTR,827996,828012,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_001377267.1""; exon_number ""2""; exon_id ""NM_001377267.1.2""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001377267.1"""," exon_number ""2"""," exon_id ""NM_001377267.1.2""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,895527,895658,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_001377267.1""; exon_number ""1""; exon_id ""NM_001377267.1.1""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001377267.1"""," exon_number ""1"""," exon_id ""NM_001377267.1.1""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,5UTR,895527,895658,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_001377267.1""; exon_number ""1""; exon_id ""NM_001377267.1.1""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001377267.1"""," exon_number ""1"""," exon_id ""NM_001377267.1.1""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,start_codon,827993,827995,.,-,0,"gene_id ""MAPT""; transcript_id ""NM_001377267.1""; exon_number ""2""; exon_id ""NM_001377267.1.2""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001377267.1"""," exon_number ""2"""," exon_id ""NM_001377267.1.2""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,stop_codon,765420,765422,.,-,0,"gene_id ""MAPT""; transcript_id ""NM_001377267.1""; exon_number ""9""; exon_id ""NM_001377267.1.9""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_001377267.1"""," exon_number ""9"""," exon_id ""NM_001377267.1.9""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,transcript,762280,895658,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_016834.5"";  gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_016834.5""","  gene_name ""MAPT""",
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,762280,766656,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_016834.5""; exon_number ""10""; exon_id ""NM_016834.5.10""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_016834.5"""," exon_number ""10"""," exon_id ""NM_016834.5.10""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,3UTR,762280,766440,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_016834.5""; exon_number ""10""; exon_id ""NM_016834.5.10""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_016834.5"""," exon_number ""10"""," exon_id ""NM_016834.5.10""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,766444,766656,.,-,0,"gene_id ""MAPT""; transcript_id ""NM_016834.5""; exon_number ""10""; exon_id ""NM_016834.5.10""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_016834.5"""," exon_number ""10"""," exon_id ""NM_016834.5.10""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,771877,771989,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_016834.5""; exon_number ""9""; exon_id ""NM_016834.5.9""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_016834.5"""," exon_number ""9"""," exon_id ""NM_016834.5.9""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,771877,771989,.,-,2,"gene_id ""MAPT""; transcript_id ""NM_016834.5""; exon_number ""9""; exon_id ""NM_016834.5.9""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_016834.5"""," exon_number ""9"""," exon_id ""NM_016834.5.9""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,776304,776385,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_016834.5""; exon_number ""8""; exon_id ""NM_016834.5.8""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_016834.5"""," exon_number ""8"""," exon_id ""NM_016834.5.8""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,776304,776385,.,-,0,"gene_id ""MAPT""; transcript_id ""NM_016834.5""; exon_number ""8""; exon_id ""NM_016834.5.8""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_016834.5"""," exon_number ""8"""," exon_id ""NM_016834.5.8""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,780226,780318,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_016834.5""; exon_number ""7""; exon_id ""NM_016834.5.7""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_016834.5"""," exon_number ""7"""," exon_id ""NM_016834.5.7""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,780226,780318,.,-,0,"gene_id ""MAPT""; transcript_id ""NM_016834.5""; exon_number ""7""; exon_id ""NM_016834.5.7""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_016834.5"""," exon_number ""7"""," exon_id ""NM_016834.5.7""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,793719,793984,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_016834.5""; exon_number ""6""; exon_id ""NM_016834.5.6""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_016834.5"""," exon_number ""6"""," exon_id ""NM_016834.5.6""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,793719,793984,.,-,2,"gene_id ""MAPT""; transcript_id ""NM_016834.5""; exon_number ""6""; exon_id ""NM_016834.5.6""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_016834.5"""," exon_number ""6"""," exon_id ""NM_016834.5.6""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,798796,798922,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_016834.5""; exon_number ""5""; exon_id ""NM_016834.5.5""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_016834.5"""," exon_number ""5"""," exon_id ""NM_016834.5.5""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,798796,798922,.,-,0,"gene_id ""MAPT""; transcript_id ""NM_016834.5""; exon_number ""5""; exon_id ""NM_016834.5.5""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_016834.5"""," exon_number ""5"""," exon_id ""NM_016834.5.5""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,803317,803372,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_016834.5""; exon_number ""4""; exon_id ""NM_016834.5.4""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_016834.5"""," exon_number ""4"""," exon_id ""NM_016834.5.4""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,803317,803372,.,-,2,"gene_id ""MAPT""; transcript_id ""NM_016834.5""; exon_number ""4""; exon_id ""NM_016834.5.4""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_016834.5"""," exon_number ""4"""," exon_id ""NM_016834.5.4""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,812002,812067,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_016834.5""; exon_number ""3""; exon_id ""NM_016834.5.3""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_016834.5"""," exon_number ""3"""," exon_id ""NM_016834.5.3""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,812002,812067,.,-,2,"gene_id ""MAPT""; transcript_id ""NM_016834.5""; exon_number ""3""; exon_id ""NM_016834.5.3""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_016834.5"""," exon_number ""3"""," exon_id ""NM_016834.5.3""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,827863,828012,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_016834.5""; exon_number ""2""; exon_id ""NM_016834.5.2""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_016834.5"""," exon_number ""2"""," exon_id ""NM_016834.5.2""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,827863,827995,.,-,0,"gene_id ""MAPT""; transcript_id ""NM_016834.5""; exon_number ""2""; exon_id ""NM_016834.5.2""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_016834.5"""," exon_number ""2"""," exon_id ""NM_016834.5.2""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,5UTR,827996,828012,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_016834.5""; exon_number ""2""; exon_id ""NM_016834.5.2""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_016834.5"""," exon_number ""2"""," exon_id ""NM_016834.5.2""; gene_name ""MAPT"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,895527,895658,.,-,.,"gene_id ""MAPT""; transcript_id ""NM_016834.5""; exon_number ""1""; exon_id ""NM_016834.5.1""; gene_name ""MAPT"";","gene_id ""MAPT"""," transcript_id ""NM_016834.5"""," exon_number ""1"""," exon_id ""NM_016834.5.1""; gene_name ""MAPT"";"
